frame,num_bubbles,mean_diam_px,void_fraction
693,48,88.52083333333333,0.039738618827160496
694,49,87.46938775510205,0.0397265625
695,46,92.8695652173913,0.03980854552469136
696,46,92.8913043478261,0.03978925540123457
697,46,92.1304347826087,0.04202690972222222
698,48,89.22916666666667,0.03973572530864197
699,48,89.20833333333333,0.03974922839506173
700,50,86.34,0.03982253086419753
701,50,86.38,0.03985194830246914
702,51,84.92156862745098,0.042041859567901234
703,53,82.13207547169812,0.040073302469135805
704,52,83.57692307692308,0.040070891203703704
705,47,91.29787234042553,0.04193865740740741
706,48,89.875,0.041942515432098766
707,52,86.46153846153847,0.042213059413580244
708,52,84.90384615384616,0.042162905092592594
709,52,85.01923076923077,0.04219184027777778
710,56,81.51785714285714,0.042435378086419756
711,54,84.14814814814815,0.042418499228395065
712,57,81.33333333333333,0.04271797839506173
713,54,80.16666666666667,0.04254967206790124
714,54,80.18518518518519,0.0425366512345679
715,55,84.52727272727273,0.04263358410493827
716,55,84.52727272727273,0.04259982638888889
717,56,84.30357142857143,0.0428173225308642
718,52,88.32692307692308,0.04257764274691358
719,52,88.3076923076923,0.04260561342592593
720,55,85.69090909090909,0.042239101080246914
721,53,88.18867924528301,0.042272858796296296
722,56,83.85714285714286,0.04236352237654321
723,52,89.09615384615384,0.04199266975308642
724,52,89.09615384615384,0.041987364969135806
725,51,87.27450980392157,0.041631944444444444
726,51,87.23529411764706,0.041591917438271606
727,52,85.76923076923077,0.04139756944444444
728,51,88.31372549019608,0.0412596450617284
729,51,88.33333333333333,0.04129340277777778
730,48,92.75,0.0409375
731,49,90.93877551020408,0.04096209490740741
732,49,89.95918367346938,0.04043354552469136
733,45,97.33333333333333,0.040361207561728396
734,44,99.29545454545455,0.04035493827160494
735,47,92.68085106382979,0.03985001929012345
736,47,92.61702127659575,0.03980806327160494
737,46,93.84782608695652,0.039498456790123454
738,44,97.52272727272727,0.03928192515432099
739,44,97.56818181818181,0.03928867669753086
740,43,100.51162790697674,0.03886670524691358
741,42,102.71428571428571,0.03886574074074074
742,42,100.54761904761905,0.03861979166666667
743,42,100.38095238095238,0.03843219521604938
744,42,100.45238095238095,0.03841483410493827
745,39,107.02564102564102,0.038155864197530864
746,39,107.0,0.03814766589506173
747,38,108.57894736842105,0.03783613040123457
748,39,103.84615384615384,0.037940779320987654
749,40,101.275,0.03797309027777778
750,37,102.8108108108108,0.03758777006172839
751,38,100.94736842105263,0.037583429783950614
752,40,95.575,0.037074170524691356
753,42,91.80952380952381,0.036881269290123454
754,42,91.80952380952381,0.03688898533950617
755,38,98.76315789473684,0.036413483796296296
756,38,98.73684210526316,0.03638695987654321
757,36,96.55555555555556,0.03629002700617284
758,37,100.72972972972973,0.036171875
759,37,100.72972972972973,0.036174768518518516
760,38,95.23684210526316,0.036220582561728394
761,38,95.23684210526316,0.03622829861111111
762,37,94.4054054054054,0.03615596064814815
763,36,99.63888888888889,0.03621913580246913
764,36,99.66666666666667,0.036212866512345676
765,31,113.2258064516129,0.037723765432098766
766,31,113.12903225806451,0.03771990740740741
767,29,116.72413793103448,0.037426697530864195
768,32,111.90625,0.03751784336419753
769,33,109.03030303030303,0.03751784336419753
770,33,112.63636363636364,0.03749469521604938
771,33,112.60606060606061,0.03748987268518519
772,34,106.1470588235294,0.037270929783950614
773,36,103.58333333333333,0.0375390625
774,36,103.58333333333333,0.037525559413580246
775,35,106.14285714285714,0.0375342399691358
776,35,106.11428571428571,0.037509645061728394
777,34,109.94117647058823,0.037351948302469136
778,34,105.61764705882354,0.03745900848765432
779,34,105.61764705882354,0.03748987268518519
780,34,110.26470588235294,0.03747878086419753
781,34,110.26470588235294,0.03750337577160494
782,32,113.875,0.03751977237654321
783,34,110.55882352941177,0.03749807098765432
784,33,113.75757575757575,0.03747540509259259
785,35,111.91428571428571,0.037765239197530866
786,35,111.82857142857142,0.0377613811728395
787,35,109.42857142857143,0.03771460262345679
788,33,119.81818181818181,0.03804832175925926
789,34,116.88235294117646,0.03806375385802469
790,36,114.02777777777777,0.03827305169753086
791,36,114.02777777777777,0.0382884837962963
792,37,114.02702702702703,0.03822241512345679
793,37,113.75675675675676,0.03843074845679012
794,37,113.75675675675676,0.03842110339506173
795,35,120.37142857142857,0.0385204475308642
796,35,120.37142857142857,0.03850501543209876
797,35,120.42857142857143,0.03831741898148148
798,35,119.94285714285714,0.03839891975308642
799,35,119.88571428571429,0.038420138888888886
800,38,111.73684210526316,0.037942226080246916
801,37,114.5945945945946,0.037950906635802466
802,40,104.85,0.03757957175925926
803,37,112.4054054054054,0.039138213734567905
804,37,112.4054054054054,0.03912760416666667
805,34,118.26470588235294,0.03897038966049383
806,34,118.20588235294117,0.038957851080246915
807,35,114.11428571428571,0.03860773533950617
808,38,109.63157894736842,0.0386279899691358
809,38,109.52631578947368,0.038610628858024694
810,38,111.07894736842105,0.03839795524691358
811,39,108.28205128205128,0.03839265046296296
812,39,107.61538461538461,0.036612654320987655
813,40,105.8,0.036666184413580244
814,40,105.775,0.03666136188271605
815,36,115.80555555555556,0.03783709490740741
816,36,115.86111111111111,0.037819733796296294
817,39,107.25641025641026,0.0360228587962963
818,36,113.80555555555556,0.03627266589506173
819,36,113.72222222222223,0.0362818287037037
820,37,111.32432432432432,0.03593315972222222
821,38,108.92105263157895,0.035935088734567903
822,38,109.6842105263158,0.03550974151234568
823,36,113.77777777777777,0.0356298225308642
824,36,113.77777777777777,0.035583526234567904
825,36,112.55555555555556,0.03547984182098765
826,36,112.55555555555556,0.03545331790123457
827,36,112.88888888888889,0.03698157793209877
828,37,110.78378378378379,0.03545428240740741
829,37,110.78378378378379,0.03546826774691358
830,36,114.33333333333333,0.035639467592592594
831,36,114.36111111111111,0.035625
832,37,111.72972972972973,0.03575858410493827
833,37,111.5945945945946,0.03560088734567901
834,37,111.67567567567568,0.03559510030864198
835,36,114.91666666666667,0.03547067901234568
836,36,114.94444444444444,0.03545717592592593
837,36,115.13888888888889,0.035503954475308644
838,39,105.58974358974359,0.03525559413580247
839,39,105.58974358974359,0.035259934413580246
840,38,107.86842105263158,0.034948398919753085
841,38,107.76315789473684,0.03494309413580247
842,39,105.12820512820512,0.034839891975308644
843,37,109.43243243243244,0.034762731481481485
844,37,109.56756756756756,0.034771412037037035
845,34,114.58823529411765,0.03611159336419753
846,35,111.45714285714286,0.036128954475308644
847,34,114.55882352941177,0.036107735339506175
848,35,111.34285714285714,0.03591965663580247
849,35,111.34285714285714,0.03589554398148148
850,31,121.03225806451613,0.035618248456790125
851,31,120.93548387096774,0.03558400848765432
852,33,112.78787878787878,0.035183738425925926
853,33,112.45454545454545,0.035087287808641975
854,33,112.48484848484848,0.03509741512345679
855,34,113.8529411764706,0.034652777777777775
856,34,113.82352941176471,0.034661940586419755
857,37,104.56756756756756,0.03445167824074074
858,37,104.05405405405405,0.03418306327160494
859,37,104.08108108108108,0.03419415509259259
860,37,102.29729729729729,0.033704185956790124
861,37,102.32432432432432,0.03374421296296296
862,38,100.78947368421052,0.033881172839506174
863,38,100.39473684210526,0.03370997299382716
864,37,102.89189189189189,0.033661747685185185
865,37,102.86486486486487,0.0337475887345679
866,37,102.83783783783784,0.03372492283950617
867,38,101.23684210526316,0.033917341820987656
868,38,100.97368421052632,0.033783757716049384
869,39,98.51282051282051,0.03379099151234568
870,38,101.57894736842105,0.03407310956790124
871,38,101.57894736842105,0.034078414351851855
872,37,105.02702702702703,0.034406346450617284
873,35,110.25714285714285,0.034363908179012345
874,35,110.28571428571429,0.03436101466049383
875,34,114.41176470588235,0.034565489969135804
876,34,114.41176470588235,0.03456597222222222
877,34,114.32352941176471,0.034742476851851854
878,38,103.13157894736842,0.03456645447530864
879,38,103.13157894736842,0.034546682098765435
880,38,102.13157894736842,0.03400270061728395
881,38,102.10526315789474,0.033985339506172836
882,39,100.51282051282051,0.03377218364197531
883,42,91.78571428571429,0.03347849151234568
884,43,89.79069767441861,0.033471257716049384
885,39,97.61538461538461,0.033117283950617284
886,39,97.61538461538461,0.033112943672839505
887,38,100.47368421052632,0.03297887731481482
888,39,97.25641025641026,0.03278983410493827
889,39,97.25641025641026,0.032800443672839505
890,43,87.88372093023256,0.03238329475308642
891,44,86.02272727272727,0.03240499614197531
892,43,87.6046511627907,0.03223186728395062
893,41,91.21951219512195,0.032202449845679014
894,41,91.21951219512195,0.032201485339506175
895,39,91.7948717948718,0.03179012345679012
896,38,94.07894736842105,0.03173273533950617
897,39,93.33333333333333,0.031082175925925926
898,38,95.36842105263158,0.031171875
899,39,93.02564102564102,0.03117332175925926
900,35,97.71428571428571,0.030782696759259258
901,35,97.68571428571428,0.03078028549382716
902,38,92.36842105263158,0.030706500771604937
903,34,102.97058823529412,0.030825135030864197
904,34,102.94117647058823,0.030831886574074076
905,35,102.97142857142858,0.030934606481481483
906,35,102.94285714285714,0.030921103395061728
907,33,108.0909090909091,0.030965952932098764
908,33,108.21212121212122,0.030948109567901234
909,33,108.21212121212122,0.03093653549382716
910,34,105.79411764705883,0.030910011574074074
911,34,105.73529411764706,0.030875289351851853
912,37,97.72972972972973,0.030187114197530864
913,35,103.02857142857142,0.03015528549382716
914,35,103.02857142857142,0.030153838734567902
915,37,98.54054054054055,0.029835069444444445
916,37,98.54054054054055,0.029833140432098764
917,38,95.39473684210526,0.028407600308641975
918,35,101.28571428571429,0.029621913580246913
919,35,101.28571428571429,0.029620466820987654
920,35,102.37142857142857,0.029694251543209878
921,35,102.37142857142857,0.02969376929012346
922,37,95.02702702702703,0.029526427469135804
923,42,86.5,0.028645351080246913
924,42,86.5,0.028648244598765433
925,35,100.74285714285715,0.028859471450617284
926,35,100.74285714285715,0.028856577932098764
927,36,98.25,0.02851755401234568
928,33,104.0909090909091,0.02903886959876543
929,33,104.0909090909091,0.029037905092592593
930,35,97.54285714285714,0.02947530864197531
931,35,97.54285714285714,0.029483506944444446
932,35,99.37142857142857,0.029363908179012344
933,31,108.87096774193549,0.029938271604938272
934,31,108.87096774193549,0.02992621527777778
935,35,100.28571428571429,0.030104166666666668
936,35,100.28571428571429,0.030109953703703705
937,36,99.55555555555556,0.03004099151234568
938,33,108.63636363636364,0.031669560185185186
939,33,108.63636363636364,0.03167775848765432
940,32,109.15625,0.03169560185185185
941,32,109.28125,0.03171248070987654
942,31,108.90322580645162,0.03166329089506173
943,30,111.93333333333334,0.03147762345679012
944,30,111.86666666666666,0.03145061728395062
945,35,98.88571428571429,0.031100019290123456
946,36,96.27777777777777,0.031083622685185185
947,36,96.41666666666667,0.031142939814814814
948,34,101.1470588235294,0.030989583333333334
949,35,101.17142857142858,0.03099729938271605
950,33,106.15151515151516,0.03099681712962963
951,32,109.15625,0.031007426697530864
952,32,109.40625,0.031008391203703703
953,33,106.48484848484848,0.031071084104938272
954,33,106.48484848484848,0.031061921296296296
955,32,108.3125,0.031213348765432098
956,32,108.34375,0.031197434413580246
957,34,103.97058823529412,0.03128134645061728
958,33,105.48484848484848,0.031245177469135802
959,33,105.54545454545455,0.03124565972222222
960,33,105.60606060606061,0.03103780864197531
961,33,105.60606060606061,0.031022376543209877
962,36,99.22222222222223,0.031064814814814816
963,36,97.52777777777777,0.031062885802469135
964,36,97.52777777777777,0.031062403549382715
965,33,107.12121212121212,0.03103491512345679
966,33,107.12121212121212,0.031025752314814813
967,34,103.97058823529412,0.031039255401234568
968,31,112.96774193548387,0.031109664351851852
969,31,112.96774193548387,0.03111352237654321
970,34,103.94117647058823,0.03132040895061729
971,34,103.97058823529412,0.03134693287037037
972,34,103.94117647058823,0.031364776234567904
973,36,98.16666666666667,0.03237220293209876
974,36,98.16666666666667,0.03236014660493827
975,33,106.63636363636364,0.032424286265432097
976,33,106.51515151515152,0.032391975308641976
977,33,106.81818181818181,0.032448881172839505
978,34,103.70588235294117,0.03271460262345679
979,34,103.70588235294117,0.03269241898148148
980,33,106.96969696969697,0.03287085262345679
981,33,107.12121212121212,0.0328930362654321
982,33,106.96969696969697,0.03288869598765432
983,32,110.3125,0.03311680169753087
984,32,110.3125,0.03307773919753086
985,34,104.0,0.0333666087962963
986,34,104.02941176470588,0.03336757330246914
987,33,106.93939393939394,0.0334032600308642
988,32,110.25,0.03345293209876543
989,32,110.28125,0.033465470679012344
990,33,105.9090909090909,0.03338782793209877
991,33,105.96969696969697,0.03334876543209876
992,33,106.12121212121212,0.03334297839506173
993,35,99.65714285714286,0.03323688271604938
994,35,99.71428571428571,0.03324266975308642
995,32,109.40625,0.03344521604938271
996,31,112.74193548387096,0.03344810956790124
997,30,115.03333333333333,0.03342447916666667
998,33,106.12121212121212,0.03349633487654321
999,33,106.12121212121212,0.03351851851851852
1000,33,104.63636363636364,0.03360869984567901
1001,33,104.51515151515152,0.03363329475308642
1002,31,110.83870967741936,0.03262779706790123
1003,31,110.58064516129032,0.03275704089506173
1004,31,110.58064516129032,0.0327367862654321
1005,34,100.91176470588235,0.03268132716049383
1006,34,100.91176470588235,0.03267216435185185
1007,34,100.02941176470588,0.03252748842592593
1008,29,117.55172413793103,0.03236255787037037
1009,31,110.35483870967742,0.03236738040123457
1010,29,115.96551724137932,0.032214988425925926
1011,29,116.0,0.03222222222222222
1012,29,115.75862068965517,0.03205825617283951
1013,28,119.96428571428571,0.03196903935185185
1014,28,120.0,0.03198109567901235
1015,27,122.48148148148148,0.03166136188271605
1016,27,122.48148148148148,0.03166907793209876
1017,26,123.03846153846153,0.03170428240740741
1018,25,127.76,0.031469907407407405
1019,25,127.76,0.03147858796296296
1020,28,117.71428571428571,0.031099537037037037
1021,28,117.75,0.031130401234567902
1022,30,109.16666666666667,0.031015625
1023,29,109.34482758620689,0.030711323302469135
1024,29,109.34482758620689,0.030695891203703703
1025,27,111.07407407407408,0.03019386574074074
1026,27,111.11111111111111,0.030202546296296297
1027,27,110.66666666666667,0.030027970679012347
1028,28,105.17857142857143,0.029771412037037037
1029,28,105.17857142857143,0.029777199074074074
1030,27,115.62962962962963,0.02935233410493827
1031,27,115.62962962962963,0.029358603395061727
1032,28,111.5,0.02923707561728395
1033,27,114.74074074074075,0.029148341049382714
1034,27,114.77777777777777,0.029152681327160493
1035,28,110.21428571428571,0.02876494984567901
1036,28,110.17857142857143,0.028757716049382716
1037,29,106.58620689655173,0.028686824845679013
1038,30,102.96666666666667,0.028363715277777778
1039,29,106.34482758620689,0.02836082175925926
1040,28,107.5,0.027590663580246914
1041,28,107.53571428571429,0.027589216820987653
1042,28,106.53571428571429,0.02734664351851852
1043,29,101.37931034482759,0.027096836419753086
1044,29,101.41379310344827,0.027094907407407408
1045,27,106.96296296296296,0.026782407407407408
1046,27,106.96296296296296,0.02678144290123457
1047,27,105.33333333333333,0.02650270061728395
1048,30,95.1,0.026450135030864196
1049,30,95.06666666666666,0.026462191358024693
1050,25,110.64,0.026076871141975308
1051,25,110.6,0.026084104938271607
1052,25,110.2,0.026031539351851853
1053,24,114.29166666666667,0.025738811728395063
1054,24,114.29166666666667,0.0257007137345679
1055,24,113.875,0.025224729938271604
1056,24,113.875,0.0251953125
1057,23,109.56521739130434,0.024992283950617283
1058,25,98.76,0.024500868055555555
1059,25,98.84,0.024523051697530864
1060,26,91.8076923076923,0.02392843364197531
1061,27,88.5925925925926,0.023939043209876543
1062,25,94.4,0.023705150462962964
1063,21,101.42857142857143,0.022395351080246914
1064,21,101.42857142857143,0.02240306712962963
1065,20,103.45,0.021824363425925926
1066,20,103.45,0.021806520061728396
1067,22,103.04545454545455,0.02169704861111111
1068,22,100.0909090909091,0.021256269290123458
1069,22,100.18181818181819,0.021263020833333333
1070,20,106.85,0.020804880401234568
1071,19,112.21052631578948,0.020774498456790122
1072,18,117.44444444444444,0.020636091820987655
1073,18,117.66666666666667,0.02046537422839506
1074,18,117.66666666666667,0.020437885802469136
1075,18,116.16666666666667,0.020245466820987653
1076,18,116.16666666666667,0.020248360339506173
1077,18,114.88888888888889,0.019943094135802468
1078,18,115.27777777777777,0.01988329475308642
1079,18,115.27777777777777,0.019884259259259258
1080,19,107.21052631578948,0.019616608796296297
1081,19,107.26315789473684,0.019622878086419753
1082,18,111.83333333333333,0.019500385802469135
1083,18,114.94444444444444,0.01966338734567901
1084,18,114.94444444444444,0.01965374228395062
1085,20,104.05,0.019560667438271603
1086,20,104.05,0.01955632716049383
1087,20,108.2,0.019405381944444446
1088,20,107.75,0.019251543209876543
1089,21,102.61904761904762,0.019263599537037036
1090,21,104.80952380952381,0.01916039737654321
1091,21,104.80952380952381,0.019156539351851853
1092,21,104.52380952380952,0.018974247685185186
1093,24,94.20833333333333,0.01916232638888889
1094,24,94.25,0.019154128086419753
1095,21,104.19047619047619,0.020005304783950618
1096,21,104.23809523809524,0.019994695216049383
1097,22,99.9090909090909,0.020030381944444446
1098,22,89.45454545454545,0.020065586419753086
1099,22,89.45454545454545,0.020061246141975308
1100,21,93.14285714285714,0.020025559413580248
1101,21,93.14285714285714,0.020040509259259258
1102,21,97.38095238095238,0.02009693287037037
1103,19,99.26315789473684,0.019875096450617285
1104,20,97.35,0.019866898148148147
1105,18,109.61111111111111,0.019909818672839506
1106,18,109.61111111111111,0.019889081790123456
1107,18,109.72222222222223,0.01992042824074074
1108,19,104.89473684210526,0.020061246141975308
1109,19,104.89473684210526,0.020047260802469137
1110,19,104.57894736842105,0.020169270833333332
1111,19,104.57894736842105,0.020179398148148148
1112,19,104.57894736842105,0.02017698688271605
1113,20,102.6,0.020238233024691358
1114,19,107.6842105263158,0.02023582175925926
1115,19,107.52631578947368,0.020349151234567903
1116,19,107.52631578947368,0.020342399691358024
1117,19,107.42105263157895,0.020361689814814815
1118,18,111.77777777777777,0.020353491512345678
1119,18,111.77777777777777,0.02035059799382716
1120,17,118.3529411764706,0.02017554012345679
1121,17,118.41176470588235,0.020166859567901235
1122,17,118.0,0.020181327160493825
1123,19,105.73684210526316,0.02004243827160494
1124,19,105.78947368421052,0.020052083333333335
1125,21,95.23809523809524,0.01976032021604938
1126,21,95.28571428571429,0.01976032021604938
1127,21,95.14285714285714,0.019794560185185186
1128,19,103.36842105263158,0.019558738425925926
1129,19,103.36842105263158,0.01956983024691358
1130,19,103.05263157894737,0.01941695601851852
1131,19,103.05263157894737,0.019423225308641975
1132,19,103.0,0.019390914351851852
1133,22,89.36363636363636,0.019368248456790124
1134,21,93.33333333333333,0.01935281635802469
1135,19,102.94736842105263,0.019229359567901234
1136,19,103.0,0.019228395061728396
1137,19,103.10526315789474,0.019224054783950617
1138,19,103.89473684210526,0.01921875
1139,19,103.84210526315789,0.019232735339506174
1140,19,106.0,0.01927372685185185
1141,19,106.0,0.019286747685185186
1142,19,105.94736842105263,0.019307002314814813
1143,17,116.52941176470588,0.01933641975308642
1144,17,116.52941176470588,0.019342206790123457
1145,21,97.95238095238095,0.018843557098765434
1146,21,97.95238095238095,0.018839216820987655
1147,21,98.0952380952381,0.018882137345679013
1148,20,104.75,0.019306037808641974
1149,20,104.75,0.019323398919753085
1150,19,112.84210526315789,0.019677372685185185
1151,18,118.38888888888889,0.01968846450617284
1152,18,118.22222222222223,0.019696180555555557
1153,19,112.94736842105263,0.01989920910493827
1154,18,119.0,0.019893904320987654
1155,17,120.47058823529412,0.020012056327160493
1156,17,120.52941176470588,0.020002411265432098
1157,17,120.3529411764706,0.020023148148148148
1158,18,114.61111111111111,0.02031057098765432
1159,18,114.72222222222223,0.02033468364197531
1160,17,122.05882352941177,0.02042679398148148
1161,16,129.0,0.02044994212962963
1162,17,121.70588235294117,0.020472608024691356
1163,18,119.83333333333333,0.02068479938271605
1164,18,119.77777777777777,0.02068238811728395
1165,21,103.71428571428571,0.020894579475308643
1166,21,103.71428571428571,0.020886381172839506
1167,20,108.05,0.020908564814814814
1168,20,108.65,0.021024305555555556
1169,20,108.65,0.021008873456790124
1170,24,94.04166666666667,0.02195457175925926
1171,24,94.04166666666667,0.02194974922839506
1172,24,94.0,0.02191261574074074
1173,27,83.96296296296296,0.02191599151234568
1174,26,87.03846153846153,0.021901523919753085
1175,26,86.5,0.021799286265432097
1176,27,83.62962962962963,0.021806037808641977
1177,26,86.5,0.021764081790123457
1178,23,96.6086956521739,0.021843653549382717
1179,23,96.69565217391305,0.02185233410493827
1180,22,101.45454545454545,0.021938657407407407
1181,22,101.4090909090909,0.021955054012345678
1182,22,101.31818181818181,0.021905864197530864
1183,22,100.72727272727273,0.02113088348765432
1184,23,96.6086956521739,0.021110146604938273
1185,21,103.71428571428571,0.0209813850308642
1186,21,103.71428571428571,0.0209741512345679
1187,23,95.21739130434783,0.02094280478395062
1188,22,97.9090909090909,0.021479070216049383
1189,21,102.28571428571429,0.02148099922839506
1190,21,102.76190476190476,0.020771604938271605
1191,21,102.80952380952381,0.02076099537037037
1192,21,102.71428571428571,0.02072289737654321
1193,22,102.18181818181819,0.020887827932098764
1194,22,102.18181818181819,0.020882040895061727
1195,23,101.52173913043478,0.020981867283950618
1196,23,101.47826086956522,0.020978973765432098
1197,23,101.47826086956522,0.02097608024691358
1198,23,102.08695652173913,0.021126060956790125
1199,24,98.0,0.021100983796296297
1200,22,106.0,0.02125530478395062
1201,22,106.0,0.021254822530864196
1202,21,110.47619047619048,0.021267361111111112
1203,20,115.75,0.02226514274691358
1204,20,115.8,0.022273823302469135
1205,20,116.1,0.022453221450617285
1206,20,116.1,0.02243971836419753
1207,20,116.35,0.02252411265432099
1208,20,116.5,0.022653838734567902
1209,20,116.65,0.022668788580246915
1210,20,116.95,0.022894965277777776
1211,20,117.0,0.022898341049382716
1212,20,117.5,0.02286988811728395
1213,20,117.7,0.022991415895061727
1214,20,117.7,0.02298562885802469
1215,22,107.36363636363636,0.022608989197530863
1216,23,102.82608695652173,0.022171585648148147
1217,23,100.43478260869566,0.021744791666666666
1218,22,104.45454545454545,0.02181471836419753
1219,22,104.45454545454545,0.02181664737654321
1220,24,95.625,0.021694155092592593
1221,24,95.625,0.021691261574074073
1222,24,94.20833333333333,0.021533564814814814
1223,22,102.18181818181819,0.021618441358024692
1224,22,102.18181818181819,0.02162085262345679
1225,21,105.57142857142857,0.021687885802469137
1226,21,105.57142857142857,0.02168354552469136
1227,25,88.72,0.020738811728395062
1228,21,104.71428571428571,0.02168161651234568
1229,21,104.71428571428571,0.021681134259259258
1230,25,89.24,0.02083381558641975
1231,25,89.2,0.02084056712962963
1232,24,92.16666666666667,0.020756655092592592
1233,20,108.8,0.02091435185185185
1234,20,108.8,0.02091483410493827
1235,24,96.16666666666667,0.021187307098765432
1236,24,96.16666666666667,0.021187789351851852
1237,21,108.76190476190476,0.021169463734567903
1238,23,102.26086956521739,0.02148533950617284
1239,23,102.26086956521739,0.02150270061728395
1240,22,108.9090909090909,0.022859278549382717
1241,22,108.81818181818181,0.022864583333333334
1242,22,107.86363636363636,0.022708815586419753
1243,24,101.08333333333333,0.023372395833333334
1244,23,105.30434782608695,0.023355999228395062
1245,26,95.8076923076923,0.023760127314814816
1246,25,99.44,0.023759162808641977
1247,25,99.08,0.023684895833333334
1248,27,93.18518518518519,0.024124228395061727
1249,27,93.11111111111111,0.02414400077160494
1250,24,104.58333333333333,0.024658082561728394
1251,24,104.58333333333333,0.024675443672839505
1252,26,97.1923076923077,0.024636381172839505
1253,26,98.23076923076923,0.025026041666666665
1254,26,98.23076923076923,0.025032310956790125
1255,26,98.73076923076923,0.025553626543209876
1256,26,98.73076923076923,0.02556712962962963
1257,24,107.04166666666667,0.025733024691358023
1258,24,108.66666666666667,0.026440972222222223
1259,25,104.52,0.026459297839506173
1260,23,115.47826086956522,0.027114197530864196
1261,23,115.47826086956522,0.027126253858024692
1262,22,120.13636363636364,0.02711467978395062
1263,23,115.69565217391305,0.027566550925925925
1264,23,115.69565217391305,0.027548225308641976
1265,24,111.70833333333333,0.027958622685185185
1266,24,111.58333333333333,0.027953317901234568
1267,25,107.16,0.02792775848765432
1268,25,107.36,0.028204089506172838
1269,25,107.48,0.02822000385802469
1270,25,110.0,0.028486689814814815
1271,25,109.96,0.02845582561728395
1272,25,112.88,0.028469810956790124
1273,28,99.07142857142857,0.028625096450617282
1274,28,99.10714285714286,0.02859230324074074
1275,30,93.3,0.028592785493827162
1276,30,93.3,0.02859037422839506
1277,30,95.8,0.028508391203703704
1278,31,92.41935483870968,0.028546489197530864
1279,31,92.48387096774194,0.028545524691358026
1280,31,91.93548387096774,0.028680555555555556
1281,31,91.93548387096774,0.028645833333333332
1282,31,95.19354838709677,0.028760127314814816
1283,29,99.51724137931035,0.02900125385802469
1284,29,99.51724137931035,0.02900221836419753
1285,29,98.20689655172414,0.029540895061728394
1286,29,98.17241379310344,0.02952980324074074
1287,30,95.56666666666666,0.02968219521604938
1288,30,95.3,0.029738136574074075
1289,31,92.38709677419355,0.02974922839506173
1290,32,89.4375,0.0298389274691358
1291,32,89.4375,0.02986400462962963
1292,32,90.09375,0.029976851851851852
1293,31,91.93548387096774,0.029988908179012345
1294,31,91.93548387096774,0.02997733410493827
1295,29,97.96551724137932,0.03014130015432099
1296,30,94.9,0.030110435956790124
1297,29,98.89655172413794,0.03023871527777778
1298,27,105.37037037037037,0.030415219907407406
1299,27,105.37037037037037,0.03045187114197531
1300,26,108.92307692307692,0.030551215277777776
1301,25,113.24,0.03056182484567901
1302,26,109.65384615384616,0.03050202546296296
1303,26,113.46153846153847,0.030442226080246913
1304,26,113.5,0.03042534722222222
1305,28,105.28571428571429,0.030279224537037037
1306,29,101.82758620689656,0.03027633101851852
1307,28,105.25,0.030287905092592594
1308,27,109.51851851851852,0.030185185185185186
1309,27,109.48148148148148,0.03021797839506173
1310,29,102.20689655172414,0.030089216820987655
1311,28,105.64285714285714,0.03003761574074074
1312,29,102.24137931034483,0.03003327546296296
1313,28,106.14285714285714,0.02886188271604938
1314,28,106.14285714285714,0.028873939043209878
1315,25,117.44,0.029510513117283952
1316,25,117.44,0.029496527777777778
1317,25,117.88,0.029543306327160495
1318,25,117.6,0.02906201774691358
1319,25,117.6,0.029053337191358025
1320,26,112.0,0.027546778549382717
1321,26,112.0,0.027569444444444445
1322,27,108.74074074074075,0.028579282407407407
1323,28,104.17857142857143,0.02715277777777778
1324,28,104.14285714285714,0.02714988425925926
1325,26,111.3076923076923,0.026982060185185185
1326,26,111.26923076923077,0.02701244212962963
1327,27,108.74074074074075,0.027008101851851853
1328,29,100.96551724137932,0.0266454475308642
1329,29,101.03448275862068,0.026640625
1330,30,98.96666666666667,0.026515239197530863
1331,30,98.96666666666667,0.02652440200617284
1332,30,97.93333333333334,0.026571180555555556
1333,29,101.65517241379311,0.026431327160493828
1334,29,101.65517241379311,0.026441454475308643
1335,26,112.8076923076923,0.02633005401234568
1336,26,112.8076923076923,0.026321855709876545
1337,28,105.07142857142857,0.02644241898148148
1338,26,112.61538461538461,0.02626736111111111
1339,26,112.61538461538461,0.02628809799382716
1340,26,113.03846153846153,0.025250289351851852
1341,26,113.03846153846153,0.025260898919753087
1342,22,115.9090909090909,0.026427951388888888
1343,26,112.76923076923077,0.024969618055555556
1344,26,112.76923076923077,0.024953221450617284
1345,25,115.64,0.02486159336419753
1346,25,115.68,0.02484519675925926
1347,25,106.32,0.025172646604938273
1348,26,111.38461538461539,0.024665316358024693
1349,26,110.88461538461539,0.024676890432098766
1350,25,114.2,0.02453076774691358
1351,25,114.16,0.024564043209876544
1352,26,109.26923076923077,0.02480565200617284
1353,24,107.45833333333333,0.024498456790123458
1354,24,107.5,0.024499903549382716
1355,25,112.6,0.024284336419753087
1356,25,112.6,0.024286747685185184
1357,25,112.6,0.02451533564814815
1358,26,107.3076923076923,0.024026331018518518
1359,26,107.3076923076923,0.02404224537037037
1360,24,113.33333333333333,0.023642939814814815
1361,24,113.45833333333333,0.0236279899691358
1362,24,113.125,0.023743248456790125
1363,26,103.53846153846153,0.023311149691358026
1364,26,103.57692307692308,0.023304880401234566
